# device = 1
# clip = 5000
# description = R1
# address = 212.60.37.174
# reader_port = 
# min_rssi = -99
# port = 3322
# reader_mode = AutoSet Dense Reader
# search_mode = Dual Target
# session = 0
# frequency = Auto
# tag_volume = 4-8
# barcode_addr = 10.90.3.10
# barcode_port = 10002
# bib_filter = 3
# repeat_write = 1
# skip_special = on
# master = reader
967,000000000000000000000000,,10.08.2011 12:41:50.358,3,-22.5
968,000000000000000000000000,,10.08.2011 12:41:50.360,3,-50
969,000000000000000000000000,,10.08.2011 12:41:50.405,3,-50
970,000000000000000000000000,,10.08.2011 12:41:50.407,3,-22.5
971,000000000000000000000000,,10.08.2011 12:41:50.422,3,-50
972,000000000000000000000000,,10.08.2011 12:41:50.423,3,-22.5
973,000000000000000000000000,,10.08.2011 12:41:50.470,3,-50
974,000000000000000000000000,,10.08.2011 12:41:50.472,3,-22.5
975,000000000000000000000000,,10.08.2011 12:41:50.487,3,-22.5
976,000000000000000000000000,,10.08.2011 12:41:50.489,3,-49.5
977,000000000000000000000000,,10.08.2011 12:41:50.534,3,-22.5
978,000000000000000000000000,,10.08.2011 12:41:50.536,3,-49.5
979,000000000000000000000000,,10.08.2011 12:41:50.552,3,-50
980,000000000000000000000000,,10.08.2011 12:41:50.553,3,-22.5
981,000000000000000000000000,,10.08.2011 12:41:50.600,3,-22.5
982,000000000000000000000000,,10.08.2011 12:41:50.602,3,-50
983,000000000000000000000000,,10.08.2011 12:41:50.617,3,-22.5
984,000000000000000000000000,,10.08.2011 12:41:50.619,3,-49.5
985,000000000000000000000000,,10.08.2011 12:41:50.664,3,-22.5
986,000000000000000000000000,,10.08.2011 12:41:50.666,3,-50
987,000000000000000000000000,,10.08.2011 12:41:50.681,3,-22.5
988,000000000000000000000000,,10.08.2011 12:41:50.682,3,-50
989,000000000000000000000000,,10.08.2011 12:41:50.730,3,-22.5
990,000000000000000000000000,,10.08.2011 12:41:50.732,3,-49.5
991,000000000000000000000000,,10.08.2011 12:41:50.747,3,-49.5
992,000000000000000000000000,,10.08.2011 12:41:50.749,3,-22.5
993,000000000000000000000000,,10.08.2011 12:41:50.794,3,-22.5
994,000000000000000000000000,,10.08.2011 12:41:50.795,3,-50
995,000000000000000000000000,,10.08.2011 12:41:50.812,3,-50
996,000000000000000000000000,,10.08.2011 12:41:50.815,3,-22.5
